DMS_id,n,EU,AU,frac_split,min_pair_rho,min_pair,min_pair2,min_pair2_rho,max_pair,max_pair_rho,dev_MSA_Potts,cen_MSA_Potts,dev_Evo_Conservation,cen_Evo_Conservation,dev_MSA_Conditioned,cen_MSA_Conditioned,dev_ESM_Masked,cen_ESM_Masked,dev_AR_PLM,cen_AR_PLM,dev_xTrimoPGLM,cen_xTrimoPGLM,dev_Inverse_Folding,cen_Inverse_Folding,dev_Struct_PLM,cen_Struct_PLM,dev_Struct_MSA_Hybrid,cen_Struct_MSA_Hybrid,dev_CNN_RNN,cen_CNN_RNN,EU_pct,AU_pct,taxon,coarse_selection_type,selection_assay,seq_len,MSA_Neff_L,MSA_num_seqs,MSA_perc_cov,MSA_Neff_L_category,region_mutated,UniProt_ID,source_organism,DMS_number_multiple_mutants,rho_ens,rho_best_single,rho_MSA_Potts,rho_Evo_Conservation,rho_MSA_Conditioned,rho_ESM_Masked,rho_AR_PLM,rho_xTrimoPGLM,rho_Inverse_Folding,rho_Struct_PLM,rho_Struct_MSA_Hybrid,rho_CNN_RNN
OPSD_HUMAN_Wan_2019,165,0.11433743571200407,0.12355863802703643,0.18181818181818182,0.4234773171420743,MSA_Potts vs Inverse_Folding,xTrimoPGLM vs Inverse_Folding,0.511837060180213,Struct_MSA_Hybrid vs CNN_RNN,0.9062055654085385,0.10303520048974593,0.708290866922932,0.08366574839302111,0.7880542410504988,0.06715518824609734,0.8250861460922264,0.07807162534435264,0.8068529267252929,0.1060189776553413,0.7510708242688451,0.08237159473523108,0.7943934883138912,0.1519155188246097,0.5515943790594999,0.06969819406183043,0.8033760308388838,0.0557551270278543,0.8368253857661011,0.06958800122436486,0.8197046086588692,54.0,66.0,Human,Expression,Expression,348,107.19,342311,0.876,High,4-347,OPSD_HUMAN,Homo sapiens,0,0.630688584062722,0.6446985280367591,0.4876740728001161,0.5495224014347222,0.5591230092930445,0.5643081641541104,0.5713428940383488,0.5445129750057016,0.54591185226692,0.660885141172175,0.6551535293140252,0.5814195008686232
OTC_HUMAN_Lo_2023,1570,0.10290791988101919,0.10886520479960687,0.1197452229299363,0.5912624197040147,MSA_Potts vs Inverse_Folding,AR_PLM vs Inverse_Folding,0.5995948940697923,MSA_Conditioned vs ESM_Masked,0.9592919029996165,0.0924934885796584,0.8052485980641386,0.08414375160587988,0.8300327044183272,0.04586342921281458,0.8873673652487105,0.06456497220982595,0.8654499320439304,0.09243876019311127,0.8135735641099748,0.0678772499222416,0.8469838143202072,0.13346357526336428,0.6526639862483111,0.07074073322785239,0.8440859952089165,0.065438679053917,0.850714484757187,0.06301916237305097,0.8577279713817334,26.0,30.0,Human,Activity,Enzymatic activity,354,53.97,135607,0.87,Medium,33-354,OTC_HUMAN,Homo sapiens,0,0.655045543676946,0.6462867611936226,0.5590052458483282,0.5942874335949636,0.6090217595279024,0.5852705733757165,0.5530277114008831,0.5891121991305875,0.6714308135446354,0.6841954185564443,0.6663636512185922,0.5455764297467945
OTU7A_HUMAN_Tsuboyama_2023_2L2D,635,0.14263678206014732,0.14651187091097165,0.3889763779527559,0.1732506056199405,MSA_Potts vs AR_PLM,MSA_Potts vs xTrimoPGLM,0.18826642641040311,ESM_Masked vs Struct_PLM,0.9210562344361516,0.16189067311467956,0.4770011759677387,0.1121245789158245,0.6275344111432878,0.07836286605906545,0.6986451374841726,0.10295765391530781,0.6818871752636739,0.15927997189327714,0.5187852422725617,0.12313439560212455,0.530151999945132,0.11894500589001178,0.6291662838363381,0.09347766962200592,0.6964060310393948,0.08197846529026391,0.7245845636710276,0.085001426002852,0.6791228871510713,87.0,92.0,Human,Stability,Stability,42,12395.25,1359071,0.881,High,1-42,OTU7A_HUMAN,Homo sapiens,0,0.5626940926063666,0.7197079570160567,0.2580773839811531,0.4044433561027682,0.3766293368736624,0.5722026500408306,0.3168593199551751,0.4375159609439955,0.6108058728660996,0.6616298872598924,0.5547284640603495,0.3639775808487411
OXDA_RHOTO_Vanella_2023_activity,6396,0.11298260215340726,0.11731989909474208,0.1755784865540963,0.5438313749395236,MSA_Potts vs Inverse_Folding,AR_PLM vs Inverse_Folding,0.5676368234180972,MSA_Conditioned vs ESM_Masked,0.9347640305011845,0.09125699702479778,0.7779505432872127,0.09818984250240828,0.7619311103673276,0.05792318457713369,0.8498668626208498,0.06955646186386817,0.8428031109069978,0.08807444748991677,0.7909459523008819,0.08581454667375364,0.7822396105137155,0.1374004762200891,0.6167945145331831,0.08059865303035577,0.7988555911421228,0.06574017932956064,0.830538677737972,0.09019980680936843,0.7775850795222762,49.0,53.0,Eukaryote,Activity,fluorescent label of enzyme product,364,271.28,520184,0.876,High,1-364,OXDA_RHOTO,Rhodotorula gracilis,0,0.418649385994563,0.3530299072042364,0.3623207681678164,0.4556721994635853,0.3600383437053926,0.3780494776161195,0.3349620732744069,0.3289637613150532,0.3567149076370779,0.41650901429393,0.4363166588125601,0.3258664459315367
OXDA_RHOTO_Vanella_2023_expression,6769,0.11431205461699319,0.11669920036108734,0.19264293100901167,0.5100199907837765,MSA_Potts vs Inverse_Folding,Inverse_Folding vs CNN_RNN,0.5255052681598438,MSA_Conditioned vs ESM_Masked,0.9366837569839565,0.09016212600607852,0.779346955324009,0.09762087544899052,0.7613671412702904,0.058095752724850666,0.8476771788090791,0.06957153476380143,0.8411178631883244,0.08729028397697064,0.7903402769136916,0.08556720524030587,0.7802632026013093,0.1448830986534273,0.5746846265257695,0.08041970220114303,0.7976044184512108,0.06564096707212191,0.8287852600671924,0.08941590943036795,0.7772912463187963,54.0,51.0,Eukaryote,Expression,cell surface expression,364,271.28,520184,0.876,High,1-364,OXDA_RHOTO,Rhodotorula gracilis,0,0.3589741824565111,0.3985874399040344,0.286771439170347,0.3425147120629724,0.3243860717191624,0.3325605933182492,0.2685345012665027,0.2793248678120261,0.3386938994052246,0.4176105539578433,0.3827228739893735,0.2485989346687747
P53_HUMAN_Giacomelli_2018_Null_Etoposide,7467,0.11683996581697911,0.12024488286063742,0.19740190170081692,0.5742951632061638,MSA_Potts vs Inverse_Folding,Inverse_Folding vs CNN_RNN,0.5816480387618309,ESM_Masked vs Struct_PLM,0.910991851933352,0.11148693971941491,0.7398781574010997,0.07817480227735008,0.8123236116203979,0.08241553970305676,0.810620484215552,0.07364782287126823,0.8265692228329846,0.10022734617080716,0.7655136537154368,0.07680565196505562,0.8029992003374926,0.12242539166140819,0.6641253155858726,0.08995042078124717,0.7745000608237822,0.06715558068166032,0.8263213475214368,0.10514485990340294,0.7177180939022013,62.0,59.0,Human,OrganismalFitness,"drug resistance (nutlin-3, etoposide)",393,0.39,5069,0.858,Low,1-393,P53_HUMAN,Homo sapiens,0,0.502116969929265,0.4714178548444373,0.424311092339655,0.4660379272741338,0.4129500127520598,0.4893765320588467,0.4784105600324016,0.4363812263014311,0.4358862140360784,0.4921468497285481,0.5100226063441237,0.3933596745295377
P53_HUMAN_Giacomelli_2018_Null_Nutlin,7467,0.11670620792612765,0.12048871761273627,0.19793759207178252,0.5758521695653024,MSA_Potts vs Inverse_Folding,Inverse_Folding vs CNN_RNN,0.5846688876620549,ESM_Masked vs Struct_PLM,0.9109918999882582,0.11183658703177693,0.7391178393133973,0.07819649437750197,0.8126769281297981,0.0825506621647488,0.8100736403212947,0.07342892301263573,0.8270121117268927,0.09983952664494336,0.7669308440860443,0.0766082397446014,0.8038897063846224,0.12296102224817097,0.6659243542872988,0.08980700087004546,0.7751097702090899,0.0672642498292877,0.82648055010925,0.10394665414928941,0.7208882258612734,61.0,60.0,Human,OrganismalFitness,"drug resistance (nutlin-3, etoposide)",393,0.39,5069,0.858,Low,1-393,P53_HUMAN,Homo sapiens,0,0.4891475608550469,0.4563190175283853,0.3836500669251259,0.459627750758484,0.3894898800462376,0.4695053253686423,0.490844754195514,0.4462652280963023,0.4462204475558942,0.4759193412142722,0.4847588266361844,0.372769965402449
P53_HUMAN_Giacomelli_2018_WT_Nutlin,7467,0.11686211994693334,0.12061845200179479,0.19927681799919647,0.5743754800889639,MSA_Potts vs Inverse_Folding,Inverse_Folding vs CNN_RNN,0.5871986790305611,ESM_Masked vs Struct_PLM,0.9109918952697353,0.11164825961878351,0.739321089236643,0.07803494789600468,0.8124530787106511,0.08335322921711145,0.807378967161773,0.07365578552924207,0.8259164232729443,0.10008105063944973,0.7660342690563307,0.0768157333751775,0.8030711924187579,0.12295765819107816,0.6630336048713249,0.08994296150626109,0.7737847671505245,0.06714844603489555,0.8261839633314678,0.10397584019926506,0.7208809108666706,63.0,60.0,Human,OrganismalFitness,"drug resistance (nutlin-3, etoposide)",393,0.39,5069,0.858,Low,1-393,P53_HUMAN,Homo sapiens,0,0.5440206001606527,0.4707451932053529,0.4666098468476751,0.5363019028238173,0.4076482287771319,0.5012615924179807,0.5830488911243039,0.5040268196559232,0.5025544175026774,0.4823893728279924,0.5521630451497498,0.3790566784731129
P53_HUMAN_Kotler_2018,1048,0.11923022324276115,0.1240560524798602,0.23568702290076335,0.5255448315484851,AR_PLM vs Inverse_Folding,MSA_Potts vs Inverse_Folding,0.5275364199817596,ESM_Masked vs Struct_PLM,0.921053059094181,0.11929277625623991,0.6984939437817077,0.08160239180894664,0.7982449737555455,0.06661573966163588,0.8315641902444684,0.07053365916904608,0.826920239019409,0.12143735553483674,0.7051129606751303,0.0840584816832741,0.7793835205728943,0.1339693138997339,0.6194400260262776,0.08351045490744517,0.7906619377704275,0.08050230173066837,0.7961706898410799,0.0768697616203407,0.7953877534946062,67.0,67.0,Human,OrganismalFitness,growth,393,0.37,4129,0.863,Low,102-292,P53_HUMAN,Homo sapiens,0,0.7247748864652209,0.6448144049682532,0.6011834783986995,0.6713323201530562,0.6711684068337423,0.7097580172305099,0.4956143333355113,0.6284347280302185,0.5491776501323214,0.7237427467307076,0.7223645729093521,0.6277534603821677
P84126_THETH_Chan_2017,1519,0.10951374050793174,0.10706248048346599,0.16260697827518103,0.39031840529162093,MSA_Potts vs Inverse_Folding,Evo_Conservation vs Inverse_Folding,0.4145303414476787,MSA_Conditioned vs ESM_Masked,0.9643471368993424,0.08600912471000421,0.8129128762501191,0.07584679351576687,0.8253561287206916,0.05266887149431754,0.8689517634889272,0.0613570510495179,0.8588007550373237,0.08341318646424782,0.81389000746519,0.08005762138362109,0.8046901637701654,0.1753355456731738,0.4721596019913022,0.07215809171892333,0.8129822519109453,0.05723109647775099,0.8536810812005887,0.06794628148781227,0.83491328923117,42.0,25.0,Prokaryote,OrganismalFitness,fitness,254,41.7,53441,0.941,Medium,44-238,P84126_THETH,Thermus thermophilus,0,0.6567119569572035,0.6886756055839391,0.6026453696812062,0.5545334800048692,0.619827541896752,0.6259626136074364,0.5722147837916303,0.6155771594791934,0.4514435071930506,0.6862963713621383,0.6399639389462416,0.6166636906724788
PABP_YEAST_Melamed_2013,37708,0.09614498109190202,0.1021370944744915,0.06964039461122308,0.7019983665093299,MSA_Potts vs Inverse_Folding,Inverse_Folding vs CNN_RNN,0.7097690648725392,MSA_Conditioned vs ESM_Masked,0.951748852185015,0.09772662893774002,0.8115567891174629,0.07448281338319453,0.8599170861723157,0.04656203252116961,0.903317791255568,0.058169553083978885,0.8878647190799822,0.06623565023091633,0.8754268880310061,0.07710438116260744,0.8451129745084737,0.1139521029711646,0.7409980986852616,0.0650484784911394,0.8727375385180296,0.06018231457069481,0.8836333418567336,0.07572911581545173,0.8430548062868197,12.0,16.0,Eukaryote,OrganismalFitness,"Growth (essential function), RNA binding",577,1.42,7866,0.919,Medium,126-200,PABP_YEAST,Saccharomyces cerevisiae,36521,0.7367869239378817,0.7121936843901875,0.6187813556097437,0.7226255532872957,0.7048572385202668,0.7350792665526321,0.6975988911564301,0.6787060180286557,0.5305180427944208,0.7619034210938255,0.7293417678896376,0.6701805806085915
PAI1_HUMAN_Huttinger_2021,5345,0.09925188639418776,0.10582775362344117,0.0941066417212348,0.6277378975836694,MSA_Potts vs Inverse_Folding,AR_PLM vs Inverse_Folding,0.6584807582400469,MSA_Conditioned vs ESM_Masked,0.9582168772835069,0.09617803664399935,0.8114260744824613,0.0788321454209002,0.8431333250189402,0.04725511400313218,0.8961941289257737,0.06255317778608124,0.8766000854824852,0.0767190269881454,0.8493410608580079,0.07330433339371341,0.8414432105999071,0.12329258698888043,0.7017209562339484,0.07393097827688087,0.8426270937659628,0.05880104530460292,0.8746981284561797,0.06530395186161703,0.8618714824328961,19.0,24.0,Human,Activity,PAI-1 inhibition of uPA,402,30.34,52528,0.94,Medium,24-402,PAI1_HUMAN,Homo sapiens,0,0.4758988730687302,0.4594609926646995,0.4093899189583088,0.4309116703172386,0.4515278177501458,0.4601843717187537,0.394964181314717,0.4246373083631747,0.4108216794284979,0.5051138853435122,0.486370353991242,0.4319394719018268
PA_I34A1_Wu_2015,1820,0.16980932281671512,0.1551413385963103,0.6252747252747253,0.07792208810735424,MSA_Potts vs ESM_Masked,Evo_Conservation vs ESM_Masked,0.1185595001634797,Evo_Conservation vs AR_PLM,0.8141197905107196,0.17489275651088834,0.4174222488385209,0.12556480698788391,0.5318603432328621,0.0949143521313851,0.5597201139968377,0.18792970856981847,0.30311011413887246,0.13589120677856942,0.5307646585170396,0.12373604234593245,0.43400462152923525,0.13904359376886852,0.40531255910710395,0.13888724187900012,0.45643053154331636,0.11688822807229401,0.5221089442648229,0.0992056816809564,0.5250068282762403,98.0,97.0,Virus,OrganismalFitness,Viral replication,716,1.75,26750,1.0,Medium,8-716,PA_I34A1,Influenza A virus (strain A/Puerto Rico/8/1934 H1N1),0,0.5286974724951522,0.3210550157593742,0.5287413495961263,0.5795757951809366,0.5813472195906536,0.0610123011744635,0.520192563562598,0.2105578248315443,0.2181327548580619,0.2461699954687849,0.4725805227962802,0.3390292090777334
PHOT_CHLRE_Chen_2023,167529,0.10378158871383551,0.11688560638758463,0.12384721451211432,0.46274068290267883,MSA_Potts vs Inverse_Folding,MSA_Potts vs CNN_RNN,0.5405859778693423,MSA_Conditioned vs Struct_MSA_Hybrid,0.9704979340615351,0.1130527473194896,0.7464622899100715,0.0798061130857152,0.8319706431277126,0.057603227490034714,0.8682488486361476,0.057863698301601124,0.879392971562394,0.07121101303939505,0.8551771076231023,0.07505742711893344,0.8342405565581896,0.1231368321123203,0.7108905875876184,0.07031879678328865,0.8501410134740596,0.04361198297851707,0.8825522568321829,0.11017088775008983,0.7353077760167473,26.0,52.0,Eukaryote,Activity,Fluorescence,118,5215.65,1627150,0.873,High,1-118,PHOT_CHLRE,Chlamydomonas reinhardtii,165407,0.7151564767253217,0.4453561816595948,0.5413433676342321,0.5922058866553416,0.6698976788144131,0.7628481287687625,0.6603229546185827,0.7305723320217831,0.6178727310116416,0.6172951179260263,0.6721816483603532,0.7063698733052681
PIN1_HUMAN_Tsuboyama_2023_1I6C,802,0.10257032304886926,0.11168866028125374,0.09850374064837905,0.636444060145266,MSA_Potts vs AR_PLM,MSA_Potts vs xTrimoPGLM,0.6874833152151404,MSA_Conditioned vs ESM_Masked,0.9632304890545467,0.10435662713540339,0.7616499740293118,0.07840856089203427,0.8462228202827211,0.045585019164474515,0.8962624560069984,0.05640792034875406,0.8859210800213378,0.09728344351092345,0.8046241429469495,0.09735594513301121,0.7825473106775411,0.10335554505258052,0.7780367104592989,0.0688340972174717,0.8642189671695767,0.05572902738996233,0.8818840563671841,0.07327846219861817,0.8413025694016496,25.0,37.0,Human,Stability,Stability,39,287.66,248269,0.821,High,1-39,PIN1_HUMAN,Homo sapiens,116,0.7574950582757113,0.7869479453636653,0.6043284804160922,0.7177255331627589,0.7493804532619484,0.7030115868288432,0.6993506005257101,0.5882609548762092,0.7046012059808842,0.7467580686913176,0.7790350616071026,0.6784534886200163
PITX2_HUMAN_Tsuboyama_2023_2L7M,1824,0.08571602080260445,0.08144898930894637,0.052083333333333336,0.6468931778249833,xTrimoPGLM vs Inverse_Folding,MSA_Potts vs Inverse_Folding,0.6882281988052165,MSA_Potts vs MSA_Conditioned,0.9804124879961027,0.05786852685441675,0.8986172440211075,0.05158774815327793,0.9103564460079114,0.039534269759284896,0.9272461903501088,0.04415340938237407,0.9178400333789719,0.06975587841130604,0.8848649592999968,0.08415485013016827,0.8524249524107457,0.13154332943790398,0.7120693708315896,0.039355739265927975,0.9257898516545592,0.047620010884759416,0.9185582691262825,0.06563682254796348,0.8795124991007837,2.0,2.0,Human,Stability,Stability,52,191.76,344174,1.0,High,1-52,PITX2_HUMAN,Homo sapiens,886,0.5570363610619404,0.5526171099002928,0.5495951754642764,0.5085015073179315,0.5566671281407326,0.5124868971272059,0.4946492059593272,0.4217691690105691,0.616829872692376,0.5506447774577378,0.6114649434094749,0.4751867617152768
PKN1_HUMAN_Tsuboyama_2023_1URF,1301,0.11767609930038363,0.1260358281139144,0.22521137586471945,0.4947130802633249,MSA_Potts vs Inverse_Folding,MSA_Potts vs xTrimoPGLM,0.514796333796921,MSA_Conditioned vs ESM_Masked,0.9240677499511989,0.12799955019917078,0.6234704998471504,0.07780223061036436,0.7973450878327576,0.0653195092444508,0.8260152607960082,0.0759881586583804,0.8187602105904435,0.09927923552764847,0.7588483437146549,0.09496744950522892,0.7570716315798134,0.13584869283034415,0.623801436825545,0.06976761406458659,0.8069855536712441,0.07313385336138482,0.8093979387873982,0.07885689933225058,0.7937148425219216,64.0,69.0,Human,Stability,Stability,71,772.42,187829,0.845,High,1-71,PKN1_HUMAN,Homo sapiens,0,0.398608625150055,0.5745144315405404,0.2582089832334662,0.359068603145673,0.2827378633015114,0.3373862037407047,0.3249161286632732,0.2586191941201655,0.5104514299056252,0.461481389835489,0.4866883721940455,0.2764385079809385
POLG_CXB3N_Mattenberger_2021,15711,0.13807738901292088,0.14622012557331643,0.3634396282859143,0.31548452845497893,MSA_Potts vs Inverse_Folding,AR_PLM vs Inverse_Folding,0.3796475500123711,Evo_Conservation vs MSA_Conditioned,0.8996044149934294,0.128198524960271,0.6019318492502536,0.09471681387380222,0.7182457799964849,0.09129741001363684,0.7315366756692848,0.12267142931452993,0.5933681422267033,0.1072508640277912,0.6807672526413975,0.08793913862988949,0.7137113171827316,0.1489523861249019,0.4408232550977028,0.12497076234555939,0.595695761387073,0.08276191483261708,0.73804295943621,0.09292316994630066,0.6899643239529551,85.0,92.0,Virus,OrganismalFitness,Viral replication,2185,1.79,7909,0.959,Medium,1-851,POLG_CXB3N,Coxsackievirus B3 (strain Nancy),0,0.4762845774171201,0.3543370745338962,0.4471378814038025,0.4927328234064856,0.489135558501677,0.24860468584288,0.4040610726430347,0.4199736334144426,0.2383841733070174,0.2786324336038945,0.4700559529418478,0.4228020535015441
POLG_DEN26_Suphatrakul_2023,16897,0.15570514067930305,0.14616145622524876,0.5160087589512932,0.20346165851686515,MSA_Potts vs ESM_Masked,ESM_Masked vs AR_PLM,0.24821640196421246,Evo_Conservation vs MSA_Conditioned,0.8918813623711602,0.1311524357571999,0.532348313135751,0.10906316243514745,0.6504742589583856,0.09582770479611002,0.6898171736648039,0.18746979955339982,0.34272618103893454,0.13449470018141085,0.5657737651216677,0.101418607660969,0.625548212866632,0.1404716626250664,0.43554043845054813,0.13466643300646203,0.5141233713297365,0.08980030382668193,0.6690084126905366,0.08764790685056599,0.6367266280759064,94.0,91.0,Virus,OrganismalFitness,Viral replication,900,0.55,10676,1.0,Low,1-900,POLG_DEN26,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),0,0.6303308371280897,0.4881625275386489,0.5401983408953511,0.6653167698286612,0.6734573223354977,0.0782226559214495,0.4996298258517285,0.6217439257448721,0.3369800112919327,0.3198467532999604,0.6303425348049894,0.5362605880165803
POLG_HCVJF_Qi_2014,1630,0.14724287848847492,0.17116072679884106,0.4644171779141104,0.33613070003976253,MSA_Potts vs ESM_Masked,Struct_PLM vs CNN_RNN,0.3927980027088402,MSA_Conditioned vs xTrimoPGLM,0.8305513554882114,0.14069830755140703,0.5463449207387722,0.09903407479895115,0.6419742814454776,0.09535011981381811,0.695013059093017,0.14696411858431505,0.45605141067269245,0.12187750134868958,0.5351422416187906,0.1007078550190071,0.6243784598068939,0.11106926618741139,0.5674854630282811,0.12369293788500382,0.5034041891102787,0.10283617499090418,0.6525952295254883,0.11365839888591969,0.5198273460503957,90.0,100.0,Virus,OrganismalFitness,Viral replication,3033,41.97,16556,1.0,Medium,1994-2079,POLG_HCVJF,Hepatitis C virus genotype 2a (isolate JFH-1) (HCV),0,0.7040632013621507,0.5995486095050971,0.551576965938947,0.6069657734907284,0.6724827206386926,0.3660829023880217,0.4532126060718131,0.605530955797556,0.5899285081362524,0.4736632051257495,0.7128221839506087,0.4770382814761182
POLG_PESV_Tsuboyama_2023_2MXD,5130,0.16993759657909716,0.12801882054841976,0.6179337231968811,0.11809157108122659,Evo_Conservation vs AR_PLM,MSA_Potts vs AR_PLM,0.14575084788060247,MSA_Potts vs MSA_Conditioned,0.8825992023337159,0.16220313309445009,0.4760208461209933,0.12120598044095873,0.5792622682820204,0.12158433554104017,0.5912244645557224,0.1663112296661081,0.46616647813739615,0.1891597363924576,0.35701840726112394,0.1140451762935604,0.5313951900511207,0.1580474891292921,0.4412081175390352,0.13580504922692263,0.555631024967344,0.10110189143351485,0.6276363304926982,0.08024358745394278,0.6350587703235662,98.0,73.0,Virus,Stability,Stability,53,262.74,20190,0.887,High,1-53,POLG_PESV,Porcine enteric sapovirus (isolate Swine/United States/Cowden/1980),4135,0.627259793799231,0.7590951641408005,0.4530085360241256,0.5981211377991916,0.5508140597183702,0.1942892303010527,0.0510555611004687,0.303175471811262,0.6126063949651461,0.7921533254874689,0.7582058675964221,0.4603062226816943
PPARG_HUMAN_Majithia_2016,9576,0.10595545900143663,0.11619508163891475,0.12019632414369257,0.6435608972281726,MSA_Potts vs Inverse_Folding,Evo_Conservation vs Inverse_Folding,0.6936064481526567,MSA_Conditioned vs ESM_Masked,0.9308248634571462,0.09543078454920835,0.7982673553530373,0.07748073125064123,0.8410107639981454,0.057516542170542855,0.8705726135858749,0.06972168612494757,0.8475967305220241,0.09471190311304578,0.7949323406497251,0.08255414931438872,0.8266348563479239,0.11842042304080075,0.7091263889577138,0.0841445697751759,0.808641928085622,0.06892106802965364,0.8459497381285579,0.07186542345897697,0.8395353818703839,33.0,49.0,Human,Activity,Expression of CD36,505,6.24,39993,0.8,Medium,2-505,PPARG_HUMAN,Homo sapiens,0,0.7258101144652439,0.5384261309564882,0.6337623976906419,0.7079070640978615,0.6454575038739323,0.6833437702865577,0.6276890197756403,0.7108573992182368,0.6277658750654634,0.6397210658611088,0.7317178373855842,0.6192640713766624
PPM1D_HUMAN_Miller_2022,7889,0.10015253915512438,0.10390402876105831,0.09354797819749018,0.6789845540286935,MSA_Potts vs Inverse_Folding,Inverse_Folding vs CNN_RNN,0.683962387667303,MSA_Conditioned vs xTrimoPGLM,0.9392597729318652,0.09328758309262314,0.8089262065515471,0.06470624605204411,0.8716168974879804,0.05680997596242875,0.8865317169205488,0.06507782167908029,0.8688298877787832,0.0803101477244025,0.8491293294972888,0.06815495836694248,0.8591923342146915,0.11494285360044552,0.7392425142137702,0.08232732190794717,0.8304666906726765,0.06108541452292251,0.8732749591835453,0.08602625306209857,0.8095902483048343,20.0,19.0,Human,OrganismalFitness,Fitness with GFP reporter,605,0.56,1844,0.993,Low,2-421,PPM1D_HUMAN,Homo sapiens,0,0.6440117591911436,0.5754407147477418,0.5780362584130841,0.6251761103675718,0.6091842587804855,0.6313197575697608,0.5802104970154092,0.5874608041276153,0.5615059336135432,0.6233569242023784,0.6431964477365204,0.5242200104485324
PR40A_HUMAN_Tsuboyama_2023_1UZC,2033,0.09681244175789984,0.09931149832043831,0.09345794392523364,0.618936641862674,xTrimoPGLM vs Inverse_Folding,MSA_Potts vs Inverse_Folding,0.7070985164138198,Struct_PLM vs Struct_MSA_Hybrid,0.9702411987243647,0.07500026412851662,0.8477394814076913,0.055507466691377814,0.8873625928006148,0.04624351584654157,0.9039858694775474,0.05039239819579657,0.8892186192685022,0.08305716781483938,0.8391738948195147,0.09033700137274243,0.8101335776091505,0.11044099622985777,0.7470874885697341,0.053262164610214456,0.8916008151646757,0.059584296394294925,0.8845810796376558,0.10541823157772148,0.773430635691203,14.0,12.0,Human,Stability,Stability,63,56.72,63560,0.857,Medium,1-63,PR40A_HUMAN,Homo sapiens,870,0.8267814651726814,0.8580743209634669,0.7386879608788389,0.8075674954513865,0.7974978740800439,0.7899440854689687,0.721807842789591,0.6823131402474423,0.7734718511932506,0.8516928435417367,0.8624918111813804,0.6278314213357618
PRKN_HUMAN_Clausen_2023,8756,0.11027824933081068,0.11762860706158225,0.15497944266788488,0.6334525462912788,Inverse_Folding vs CNN_RNN,MSA_Potts vs Inverse_Folding,0.6742244859425982,MSA_Potts vs Struct_MSA_Hybrid,0.9190018998995088,0.0933690695368115,0.7977474067195419,0.07638879294794779,0.8298554858086119,0.06003093451879468,0.8595982874825618,0.08253391152851623,0.8131201413826409,0.1001434809817461,0.7805349343923458,0.07996014245194995,0.8073172900367012,0.11791175515714152,0.7010850572051065,0.08399205412488192,0.8027948695801401,0.0668908245596937,0.8466247826060626,0.09594903593440994,0.7632538776529096,43.0,55.0,Human,Expression,protein stability,465,0.37,1457,0.998,Low,1-465,PRKN_HUMAN,Homo sapiens,0,0.7113612044841111,0.6801710525774752,0.6238521681474417,0.660561363344658,0.6515722268442593,0.618356334592791,0.6275259504820498,0.5916041731912015,0.6617801515808901,0.7023282982074922,0.7125573303052868,0.5983217231922335
PSAE_PICP2_Tsuboyama_2023_1PSE,1579,0.09084718713204872,0.08871983608131406,0.09816339455351489,0.7173651703407948,MSA_Potts vs Inverse_Folding,Evo_Conservation vs Inverse_Folding,0.7427451523696557,Evo_Conservation vs MSA_Conditioned,0.9344189008514852,0.08714893586299918,0.8353339712906451,0.06437793217743491,0.8725378997391389,0.06359232821857173,0.8791495091964853,0.04921912215198344,0.895360106114267,0.08854219601447809,0.8243424253894082,0.05836828449395786,0.8794438338588599,0.1040631852275813,0.7875687139595502,0.06732634350229279,0.8594532498704106,0.05368833845852313,0.8890044511136872,0.07085218262761869,0.8594573627520611,6.0,4.0,Prokaryote,Stability,Stability,68,1.85,1785,0.868,Medium,1-68,PSAE_PICP2,Picosynechococcus,360,0.6616887422451354,0.7313290415307055,0.5770330350475613,0.5829717525520741,0.5503802531529441,0.6632040728871029,0.5074485708973583,0.5942364019763129,0.6920903139855082,0.7382260829951176,0.7021378639244564,0.5823058133296172
PTEN_HUMAN_Matreyek_2021,5083,0.11759227655399081,0.11669096111631781,0.22211292543773362,0.5014511017889165,AR_PLM vs Inverse_Folding,xTrimoPGLM vs Inverse_Folding,0.517782173582853,Struct_PLM vs Struct_MSA_Hybrid,0.9500078152300558,0.10008626941631144,0.762248811055487,0.07586851884528358,0.8092230854163839,0.060102096657225254,0.8467494026858895,0.06614539647813893,0.8361079614664336,0.14313549385402657,0.6300328008092918,0.10945930448514911,0.7090844437190866,0.12709629630719085,0.6519169760185046,0.071272249534377,0.8167283934458199,0.07010112298478867,0.8226760900252992,0.06893592207121635,0.8182775828372495,63.0,50.0,Human,Expression,Protein abundance (FACS sorting for abundance of GFP-fused target),403,3.72,19058,0.752,Medium,1-403,PTEN_HUMAN,Homo sapiens,0,0.5289681231212321,0.515784362702075,0.4100339586950793,0.4915592872099616,0.4838075259955565,0.4843950989463031,0.4294577221962288,0.4041730655243345,0.4842098372101404,0.532106267071375,0.5171804018376877,0.4814471870283969
