DMS_id,n,rho_ens,rho_best_single,AU,EU,TU,raw_sd,rho_MSA_Potts,rho_Evo_Conservation,rho_MSA_Conditioned,rho_ESM_Masked,rho_AR_PLM,rho_xTrimoPGLM,rho_Inverse_Folding,rho_Struct_PLM,rho_Struct_MSA_Hybrid,rho_CNN_RNN,taxon,coarse_selection_type,selection_assay,seq_len,MSA_Neff_L,MSA_num_seqs,MSA_perc_cov,MSA_len,DMS_number_single_mutants,DMS_number_multiple_mutants,includes_multiple_mutants,region_mutated,UniProt_ID,DMS_binarization_method,MSA_Neff_L_category,source_organism
OPSD_HUMAN_Wan_2019,165,0.630688584062722,0.6446985280367591,0.12355863802703643,0.11433743571200407,0.23789607373904048,0.1664505679704527,0.48767407280011615,0.5495224014347222,0.5591230092930445,0.5643081641541104,0.5713428940383488,0.5445129750057016,0.54591185226692,0.660885141172175,0.6551535293140252,0.5814195008686232,Human,Expression,Expression,348,107.19,342311,0.876,348,165,0,False,4-347,OPSD_HUMAN,median,High,Homo sapiens
OTC_HUMAN_Lo_2023,1570,0.655045543676946,0.6462867611936226,0.10886520479960687,0.10290791988101919,0.21177312468062603,0.14939921026219427,0.5590052458483282,0.5942874335949636,0.6090217595279024,0.5852705733757165,0.5530277114008831,0.5891121991305875,0.6714308135446354,0.6841954185564443,0.6663636512185922,0.5455764297467945,Human,Activity,Enzymatic activity,354,53.97,135607,0.87,354,1570,0,False,33-354,OTC_HUMAN,median,Medium,Homo sapiens
OTU7A_HUMAN_Tsuboyama_2023_2L2D,635,0.5626940926063666,0.7197079570160567,0.14651187091097165,0.14263678206014732,0.289148652971119,0.20162547498514688,0.2580773839811531,0.4044433561027682,0.3766293368736624,0.5722026500408306,0.3168593199551751,0.43751596094399553,0.6108058728660996,0.6616298872598924,0.5547284640603495,0.3639775808487411,Human,Stability,Stability,42,12395.25,1359071,0.881,42,635,0,False,1-42,OTU7A_HUMAN,manual,High,Homo sapiens
OXDA_RHOTO_Vanella_2023_activity,6396,0.41864938599456303,0.35302990720423644,0.11731989909474208,0.11298260215340726,0.23030250124814933,0.16320221876082994,0.36232076816781644,0.4556721994635853,0.3600383437053926,0.37804947761611957,0.3349620732744069,0.3289637613150532,0.35671490763707797,0.41650901429393,0.4363166588125601,0.3258664459315367,Eukaryote,Activity,fluorescent label of enzyme product,364,271.28,520184,0.876,364,6396,0,False,1-364,OXDA_RHOTO,manual,High,Rhodotorula gracilis
OXDA_RHOTO_Vanella_2023_expression,6769,0.3589741824565111,0.3985874399040344,0.11669920036108734,0.11431205461699319,0.2310112549780805,0.16403804051994403,0.28677143917034703,0.34251471206297246,0.3243860717191624,0.3325605933182492,0.26853450126650275,0.27932486781202615,0.33869389940522465,0.41761055395784336,0.3827228739893735,0.24859893466877475,Eukaryote,Expression,cell surface expression,364,271.28,520184,0.876,364,6769,0,False,1-364,OXDA_RHOTO,manual,High,Rhodotorula gracilis
P53_HUMAN_Giacomelli_2018_Null_Etoposide,7467,0.502116969929265,0.4714178548444373,0.12024488286063742,0.11683996581697911,0.2370848486776165,0.16697508689506468,0.424311092339655,0.46603792727413385,0.4129500127520598,0.4893765320588467,0.4784105600324016,0.43638122630143117,0.43588621403607847,0.49214684972854816,0.5100226063441237,0.39335967452953774,Human,OrganismalFitness,"drug resistance (nutlin-3, etoposide)",393,0.39,5069,0.858,393,7467,0,False,1-393,P53_HUMAN,manual,Low,Homo sapiens
P53_HUMAN_Giacomelli_2018_Null_Nutlin,7467,0.4891475608550469,0.4563190175283853,0.12048871761273627,0.11670620792612765,0.23719492553886393,0.16703930961697938,0.3836500669251259,0.459627750758484,0.38948988004623764,0.4695053253686423,0.49084475419551404,0.44626522809630237,0.4462204475558942,0.47591934121427226,0.4847588266361844,0.372769965402449,Human,OrganismalFitness,"drug resistance (nutlin-3, etoposide)",393,0.39,5069,0.858,393,7467,0,False,1-393,P53_HUMAN,median,Low,Homo sapiens
P53_HUMAN_Giacomelli_2018_WT_Nutlin,7467,0.5440206001606527,0.47074519320535296,0.12061845200179479,0.11686211994693334,0.23748057194872815,0.1671504500175682,0.46660984684767515,0.5363019028238173,0.40764822877713197,0.5012615924179807,0.5830488911243039,0.5040268196559232,0.5025544175026774,0.48238937282799244,0.5521630451497498,0.3790566784731129,Human,OrganismalFitness,"drug resistance (nutlin-3, etoposide)",393,0.39,5069,0.858,393,7467,0,False,1-393,P53_HUMAN,manual,Low,Homo sapiens
P53_HUMAN_Kotler_2018,1048,0.7247748864652209,0.6448144049682532,0.1240560524798602,0.11923022324276115,0.24328627572262135,0.16944227802483283,0.6011834783986995,0.6713323201530562,0.6711684068337423,0.7097580172305099,0.49561433333551136,0.6284347280302185,0.5491776501323214,0.7237427467307076,0.7223645729093521,0.6277534603821677,Human,OrganismalFitness,growth,393,0.37,4129,0.863,393,1048,0,False,102-292,P53_HUMAN,manual,Low,Homo sapiens
P84126_THETH_Chan_2017,1519,0.6567119569572035,0.6886756055839391,0.10706248048346599,0.10951374050793174,0.21657622099139773,0.15400666587300643,0.6026453696812062,0.5545334800048692,0.619827541896752,0.6259626136074364,0.5722147837916303,0.6155771594791934,0.4514435071930506,0.6862963713621383,0.6399639389462416,0.6166636906724788,Prokaryote,OrganismalFitness,fitness,254,41.7,53441,0.941,254,1519,0,False,44-238,P84126_THETH,manual,Medium,Thermus thermophilus
PABP_YEAST_Melamed_2013,37708,0.7367869239378817,0.7121936843901875,0.1021370944744915,0.09614498109190202,0.19828207556639352,0.13972015477355115,0.6187813556097437,0.7226255532872957,0.7048572385202668,0.7350792665526321,0.6975988911564301,0.6787060180286557,0.5305180427944208,0.7619034210938255,0.7293417678896376,0.6701805806085915,Eukaryote,OrganismalFitness,"Growth (essential function), RNA binding",577,1.42,7866,0.919,577,1187,36521,True,126-200,PABP_YEAST,manual,Medium,Saccharomyces cerevisiae
PAI1_HUMAN_Huttinger_2021,5345,0.47589887306873024,0.4594609926646995,0.10582775362344117,0.09925188639418776,0.20507964001762893,0.14601379761320007,0.4093899189583088,0.4309116703172386,0.4515278177501458,0.4601843717187537,0.39496418131471706,0.42463730836317476,0.4108216794284979,0.5051138853435122,0.486370353991242,0.43193947190182685,Human,Activity,PAI-1 inhibition of uPA,402,30.34,52528,0.94,402,5345,0,False,24-402,PAI1_HUMAN,median,Medium,Homo sapiens
PA_I34A1_Wu_2015,1820,0.5286974724951522,0.3210550157593742,0.1551413385963103,0.16980932281671512,0.3249506614130255,0.2289978253940962,0.5287413495961263,0.5795757951809366,0.5813472195906536,0.06101230117446359,0.520192563562598,0.2105578248315443,0.21813275485806194,0.24616999546878499,0.47258052279628027,0.33902920907773343,Virus,OrganismalFitness,Viral replication,716,1.75,26750,1.0,716,1820,0,False,8-716,PA_I34A1,median,Medium,Influenza A virus (strain A/Puerto Rico/8/1934 H1N1)
PHOT_CHLRE_Chen_2023,167529,0.7151564767253217,0.4453561816595948,0.11688560638758463,0.10378158871383551,0.22066719510142016,0.1529208424912792,0.5413433676342321,0.5922058866553416,0.6698976788144131,0.7628481287687625,0.6603229546185827,0.7305723320217831,0.6178727310116416,0.6172951179260263,0.6721816483603532,0.7063698733052681,Eukaryote,Activity,Fluorescence,118,5215.65,1627150,0.873,118,2122,165407,True,1-118,PHOT_CHLRE,median,High,Chlamydomonas reinhardtii
PIN1_HUMAN_Tsuboyama_2023_1I6C,802,0.7574950582757113,0.7869479453636653,0.11168866028125374,0.10257032304886926,0.214258983330123,0.15191391536612256,0.6043284804160922,0.7177255331627589,0.7493804532619484,0.7030115868288432,0.6993506005257101,0.5882609548762092,0.7046012059808842,0.7467580686913176,0.7790350616071026,0.6784534886200163,Human,Stability,Stability,39,287.66,248269,0.821,39,686,116,True,1-39,PIN1_HUMAN,median,High,Homo sapiens
PITX2_HUMAN_Tsuboyama_2023_2L7M,1824,0.5570363610619404,0.5526171099002928,0.08144898930894637,0.08571602080260445,0.16716501011155083,0.12146558169182216,0.5495951754642764,0.5085015073179315,0.5566671281407326,0.5124868971272059,0.4946492059593272,0.4217691690105691,0.616829872692376,0.5506447774577378,0.6114649434094749,0.47518676171527685,Human,Stability,Stability,52,191.76,344174,1.0,52,938,886,True,1-52,PITX2_HUMAN,median,High,Homo sapiens
PKN1_HUMAN_Tsuboyama_2023_1URF,1301,0.398608625150055,0.5745144315405404,0.1260358281139144,0.11767609930038363,0.243711927414298,0.16969989514313366,0.2582089832334662,0.359068603145673,0.2827378633015114,0.33738620374070477,0.32491612866327324,0.2586191941201655,0.5104514299056252,0.461481389835489,0.48668837219404554,0.27643850798093855,Human,Stability,Stability,71,772.42,187829,0.845,71,1301,0,False,1-71,PKN1_HUMAN,manual,High,Homo sapiens
POLG_CXB3N_Mattenberger_2021,15711,0.47628457741712016,0.35433707453389623,0.14622012557331643,0.13807738901292088,0.2842975145862373,0.1984014155368087,0.44713788140380256,0.49273282340648566,0.48913555850167706,0.24860468584288006,0.4040610726430347,0.41997363341444266,0.23838417330701744,0.27863243360389456,0.4700559529418478,0.4228020535015441,Virus,OrganismalFitness,Viral replication,2185,1.79,7909,0.959,861,15711,0,False,1-851,POLG_CXB3N,median,Medium,Coxsackievirus B3 (strain Nancy)
POLG_DEN26_Suphatrakul_2023,16897,0.6303308371280897,0.4881625275386489,0.14616145622524876,0.15570514067930305,0.30186659690455186,0.21130699915550677,0.5401983408953511,0.6653167698286612,0.6734573223354977,0.0782226559214495,0.4996298258517285,0.6217439257448721,0.3369800112919327,0.3198467532999604,0.6303425348049894,0.5362605880165803,Virus,OrganismalFitness,Viral replication,900,0.55,10676,1.0,900,16897,0,False,1-900,POLG_DEN26,median,Low,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)
POLG_HCVJF_Qi_2014,1630,0.7040632013621507,0.5995486095050971,0.17116072679884106,0.14724287848847492,0.31840360528731604,0.2198973919792154,0.551576965938947,0.6069657734907284,0.6724827206386926,0.36608290238802177,0.4532126060718131,0.605530955797556,0.5899285081362524,0.47366320512574955,0.7128221839506087,0.4770382814761182,Virus,OrganismalFitness,Viral replication,3033,41.97,16556,1.0,106,1630,0,False,1994-2079,POLG_HCVJF,manual,Medium,Hepatitis C virus genotype 2a (isolate JFH-1) (HCV)
POLG_PESV_Tsuboyama_2023_2MXD,5130,0.627259793799231,0.7590951641408005,0.12801882054841976,0.16993759657909716,0.2979564171275169,0.21151247013963412,0.45300853602412566,0.5981211377991916,0.5508140597183702,0.19428923030105277,0.051055561100468765,0.30317547181126203,0.6126063949651461,0.7921533254874689,0.7582058675964221,0.46030622268169435,Virus,Stability,Stability,53,262.74,20190,0.887,53,995,4135,True,1-53,POLG_PESV,manual,High,Porcine enteric sapovirus (isolate Swine/United States/Cowden/1980)
PPARG_HUMAN_Majithia_2016,9576,0.7258101144652439,0.5384261309564882,0.11619508163891475,0.10595545900143663,0.22215054064035133,0.15671896116376338,0.6337623976906419,0.7079070640978615,0.6454575038739323,0.6833437702865577,0.6276890197756403,0.7108573992182368,0.6277658750654634,0.6397210658611088,0.7317178373855842,0.6192640713766624,Human,Activity,Expression of CD36,505,6.24,39993,0.8,505,9576,0,False,2-505,PPARG_HUMAN,manual,Medium,Homo sapiens
PPM1D_HUMAN_Miller_2022,7889,0.6440117591911436,0.5754407147477418,0.10390402876105831,0.10015253915512438,0.20405656791618268,0.14405067414339412,0.5780362584130841,0.6251761103675718,0.6091842587804855,0.6313197575697608,0.5802104970154092,0.5874608041276153,0.5615059336135432,0.6233569242023784,0.6431964477365204,0.5242200104485324,Human,OrganismalFitness,Fitness with GFP reporter,605,0.56,1844,0.993,605,7889,0,False,2-421,PPM1D_HUMAN,median,Low,Homo sapiens
PR40A_HUMAN_Tsuboyama_2023_1UZC,2033,0.8267814651726814,0.8580743209634669,0.09931149832043831,0.09681244175789984,0.1961239400783381,0.13925037635010648,0.7386879608788389,0.8075674954513865,0.7974978740800439,0.7899440854689687,0.721807842789591,0.6823131402474423,0.7734718511932506,0.8516928435417367,0.8624918111813804,0.6278314213357618,Human,Stability,Stability,63,56.72,63560,0.857,63,1163,870,True,1-63,PR40A_HUMAN,median,Medium,Homo sapiens
PRKN_HUMAN_Clausen_2023,8756,0.7113612044841111,0.6801710525774752,0.11762860706158225,0.11027824933081068,0.22790685639239294,0.16019451681685734,0.6238521681474417,0.660561363344658,0.6515722268442593,0.618356334592791,0.6275259504820498,0.5916041731912015,0.6617801515808901,0.7023282982074922,0.7125573303052868,0.5983217231922335,Human,Expression,protein stability,465,0.37,1457,0.998,465,8756,0,False,1-465,PRKN_HUMAN,manual,Low,Homo sapiens
PSAE_PICP2_Tsuboyama_2023_1PSE,1579,0.6616887422451354,0.7313290415307055,0.08871983608131406,0.09084718713204872,0.17956702321336274,0.12667718789243815,0.5770330350475613,0.5829717525520741,0.5503802531529441,0.6632040728871029,0.5074485708973583,0.5942364019763129,0.6920903139855082,0.7382260829951176,0.7021378639244564,0.5823058133296172,Prokaryote,Stability,Stability,68,1.85,1785,0.868,68,1219,360,True,1-68,PSAE_PICP2,manual,Medium,Picosynechococcus
PTEN_HUMAN_Matreyek_2021,5083,0.5289681231212321,0.515784362702075,0.11669096111631781,0.11759227655399081,0.2342832376703086,0.16457583840109044,0.4100339586950793,0.49155928720996167,0.4838075259955565,0.4843950989463031,0.4294577221962288,0.4041730655243345,0.48420983721014044,0.532106267071375,0.5171804018376877,0.48144718702839695,Human,Expression,Protein abundance (FACS sorting for abundance of GFP-fused target),403,3.72,19058,0.752,403,5083,0,False,1-403,PTEN_HUMAN,median,Medium,Homo sapiens
PTEN_HUMAN_Mighell_2018,7260,0.5624307507068199,0.5236070950584122,0.11599183879122994,0.11555428469640858,0.2315461234876385,0.16262564165441704,0.53686452354792,0.5407315779262463,0.5532013976552664,0.543630371949634,0.3646665070641831,0.4242286722708653,0.44781748179119224,0.5636608042701768,0.568535925919761,0.5095817531200453,Human,Activity,"growth (surrogate for enzymatic activity/hydrolysis of lipid phosphates to restore PIP2, which affects proliferation rate)",403,3.72,19058,0.752,403,7260,0,False,1-403,PTEN_HUMAN,manual,Medium,Homo sapiens
Q2N0S5_9HIV1_Haddox_2018,12729,0.5746801002362096,0.5910893582336403,0.140441499319995,0.13639038505253834,0.27683188437253337,0.19291687242407798,0.446008195753492,0.5405806507104168,0.53529418248259,0.4559942347246641,0.4846912976787143,0.4113329111417161,0.3914501826988662,0.39367615918206844,0.6480321847329946,0.503852649570597,Virus,OrganismalFitness,Viral replication,860,42.86,75014,0.976,860,12729,0,False,30-699,Q2N0S5_9HIV1,manual,Medium,Human immunodeficiency virus 1
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,3344,0.39163748239850077,0.45370777962405573,0.11635160897970034,0.1092379601693297,0.22558956914903006,0.15899184761365087,0.3583803562784796,0.3500551863260894,0.3508459674636428,0.354762972150503,0.31676773745221093,0.2906895106878717,0.3606224263336108,0.42698708975919375,0.41948047815829237,0.3333530912227039,Human,Binding,binding affinity (TAPBPR),365,13.24,41636,0.986,365,3344,0,False,26-205,Q53Z42_HUMAN,median,Medium,Homo sapiens
Q53Z42_HUMAN_McShan_2019_expression,3344,0.6285862248868389,0.635875329820551,0.11680630916209526,0.10933077434079709,0.22613708350289238,0.15968379428829854,0.5372774379887869,0.5959035710298447,0.5850265805143787,0.5748114156946476,0.5315210579813336,0.5172115555341311,0.4875679004702272,0.6641172724426924,0.6725848888227886,0.5538734798173707,Human,Expression,surface expression,365,13.24,41636,0.986,365,3344,0,False,26-205,Q53Z42_HUMAN,median,Medium,Homo sapiens
Q59976_STRSQ_Romero_2015,2999,0.6981674457473583,0.602376159690331,0.10384776101697986,0.09663870065266104,0.20048646166964093,0.1434940613809552,0.6572468053785481,0.6933451323306729,0.6808627553869296,0.6156727640715638,0.6810887744712238,0.6649135342328162,0.506238652367148,0.6423288074457617,0.6748760516125072,0.6636034879125122,Prokaryote,Activity,Enzyme function,501,27.97,105913,0.882,501,2999,0,False,2-501,Q59976_STRSQ,manual,Medium,Streptomyces sp
Q6WV12_9MAXI_Somermeyer_2022,31401,0.3102815922977777,0.31367746257432483,0.13977640539841393,0.1658433944624439,0.3056197998608578,0.21672617091220872,0.3639062673877857,0.44048817956724284,0.42666264980501484,0.008371487135070667,-0.008835079433339646,-0.029676196065568098,0.24573754733034586,0.24438721818900022,0.44106314962767595,0.19321328426810958,Eukaryote,Activity,Fluorescence,222,0.44,506,1.0,222,1141,30260,True,2-222,Q6WV12_9MAXI,median,Low,Pontellina plumata
Q837P4_ENTFA_Meier_2023,697,0.5827342234323845,0.6280073044781468,0.12911273353507838,0.11945770112810718,0.24857043466318554,0.17715760176089915,0.5106791204561859,0.5474647435550786,0.5081533058013237,0.5436644330339672,0.48802069834603307,0.5129347886345004,0.4017759286301028,0.6326258070176983,0.6268596961668114,0.4494433346651213,Prokaryote,Activity,Drug efflux,589,90.8,343933,0.975,589,697,0,False,32-543,Q837P4_ENTFA,median,Medium,Enterococcus faecalis
Q837P5_ENTFA_Meier_2023,747,0.44001986699820556,0.5306661982189198,0.11700701409885095,0.10795255087132381,0.22495956497017472,0.15892381344701698,0.4363176656799252,0.3828667403583513,0.37155502493699255,0.37001295846276394,0.4886814625351179,0.3811004510044772,0.34437009049838013,0.47910288026348713,0.44877275076431206,0.3343843307224804,Prokaryote,Activity,Drug efflux,571,95.02,346355,0.993,571,747,0,False,25-523,Q837P5_ENTFA,median,Medium,Enterococcus faecalis
Q8WTC7_9CNID_Somermeyer_2022,33510,0.308805579642117,0.3153370880786459,0.14506917997141028,0.1577733581512523,0.30284253812266254,0.21280684850457973,0.32391911170573473,0.38307803916408106,0.3536698989880606,-0.027741301688341474,0.21619703939502005,-0.037335262974605106,0.24586578608060233,0.2692237637122185,0.4305339622356195,0.24099482803235742,Eukaryote,Activity,Fluorescence,238,0.51,655,1.0,238,1201,32309,True,2-238,Q8WTC7_9CNID,manual,Low,Aequorea macrodactyla
R1AB_SARS2_Flynn_2022,5725,0.549983231777076,0.4419458022424532,0.17105357625734546,0.1610012122877427,0.33205478854508813,0.22933786733949754,0.552597685954496,0.6291290672819538,0.5318658539972368,0.029558693217781064,0.2576160817694229,0.29668564691594346,0.45118050689514966,0.3521676697456942,0.636873773572989,0.29370551719701793,Virus,OrganismalFitness,"FRET, Growth",306,1.14,182169,1.0,306,5725,0,False,1-306,R1AB_SARS2,manual,Medium,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)
RAD_ANTMA_Tsuboyama_2023_2CJJ,912,0.5425815175239209,0.6964965360947463,0.12082246305904033,0.11321018906384683,0.23403265212288718,0.16439593510707884,0.29404496937928887,0.5316459528968971,0.49513243331482537,0.4854913124754663,0.509010090697033,0.4516881997662539,0.5774662668134574,0.5956331590627186,0.5956227125475431,0.3523227319550277,Eukaryote,Stability,Stability,54,777.81,423275,0.833,54,774,138,True,1-54,RAD_ANTMA,median,High,Antirrhinum majus
RAF1_HUMAN_Zinkus-Boltz_2019,297,0.4808751314184024,0.4033666261132312,0.11747653528857767,0.10901383438666731,0.22649036967524502,0.15792359870336425,0.42383396056561407,0.4790532443598377,0.4413452242159729,0.49249729262619857,0.3901465903366218,0.42565456667073076,0.35341579976323995,0.470434799829174,0.46635269544572816,0.4209297719556633,Human,OrganismalFitness,Viral Replication,648,0.59,9685,0.972,648,297,0,False,52-90,RAF1_HUMAN,median,Low,Homo sapiens
RASH_HUMAN_Bandaru_2017,3134,0.5052376998604127,0.5889076480187673,0.11168302652860675,0.10515563301357923,0.21683865954218592,0.15189989582762242,0.47966103717531045,0.43532804591683405,0.4975364307156362,0.44997307783672413,0.4223241188205405,0.3607656380789087,0.3944539901015024,0.5423071497287131,0.5474798959491862,0.4587913252781137,Human,Activity,C-Raf binding and GEF,189,125.77,204751,0.862,189,3134,0,False,2-166,RASH_HUMAN,manual,High,Homo sapiens
RASK_HUMAN_Weng_2022_abundance,26012,0.358205367298348,0.3618244118966377,0.11617105667409962,0.10555608928677153,0.2217271459608712,0.15628511465526154,0.33078737823263643,0.3269440515683701,0.33091478487944503,0.24518503564365166,0.3742541208861433,0.2975392807900255,0.42039319770788247,0.36375288821221,0.33928767483871547,0.2530388886894201,Human,Expression,Yeast growth,188,146.37,260539,0.888,188,3066,22946,True,2-188,RASK_HUMAN,median,High,Homo sapiens
RASK_HUMAN_Weng_2022_binding-DARPin_K55,24873,0.6624293516245051,0.6712206514925108,0.11511612716452814,0.1045936936484437,0.21970982081297186,0.15490821121131695,0.5909722737531617,0.6099386438097095,0.6620244020702153,0.6336454704417523,0.526704407419973,0.6072274713119988,0.4637964823441449,0.6801384765899111,0.6739427038255611,0.6034418327759566,Human,Binding,Yeast growth,188,146.37,260539,0.888,188,3084,21789,True,2-188,RASK_HUMAN,median,High,Homo sapiens
RBP1_HUMAN_Tsuboyama_2023_2KWH,1332,0.4814363324564804,0.5186893307890499,0.1216320980439789,0.11417226580394942,0.23580436384792833,0.16745352562788043,0.2628264714135011,0.3986735208143359,0.31470507491670857,0.5112238879227298,0.34905723391413573,0.4132309285048731,0.5697676293376536,0.5475065385668426,0.5141414353268017,0.3852761938931222,Human,Stability,Stability,52,976.49,135922,0.827,52,975,357,True,1-52,RBP1_HUMAN,median,High,Homo sapiens
RCD1_ARATH_Tsuboyama_2023_5OAO,1261,0.517289969023839,0.6137688589450644,0.10895051982650607,0.10694351230455809,0.2158940321310642,0.1531407326929565,0.3408395679841969,0.4542995684002137,0.4394198922076344,0.5344202519850321,0.408636136182158,0.3933868764372522,0.5564585525012565,0.585488305636512,0.5550239906072716,0.39418389660233477,Eukaryote,Stability,Stability,57,28.23,6525,0.93,57,988,273,True,1-57,RCD1_ARATH,median,Medium,Arabidopsis thaliana
RCRO_LAMBD_Tsuboyama_2023_1ORC,2278,0.6719196656975008,0.7897560851935159,0.11312393492099863,0.11880623373798414,0.23193016865898272,0.16470485109003588,0.5852329093993652,0.6299263734147783,0.6334165427615641,0.5766221810363278,0.3043426472972513,0.5372557176448877,0.7660023966570294,0.7211260322314909,0.7421805518948551,0.5063539989560693,Virus,Stability,Stability,63,803.73,392895,0.762,63,1195,1083,True,1-63,RCRO_LAMBD,median,High,Escherichia phage lambda (Bacteriophage lambda)
RD23A_HUMAN_Tsuboyama_2023_1IFY,1019,0.5770438885412101,0.6481412392554864,0.10166607789974438,0.09099323976988549,0.19265931766962988,0.1349863975091715,0.44655813545432477,0.5169306894901246,0.5327119084731986,0.540191949443279,0.4891146329679838,0.5549362339312285,0.5880252783040708,0.5557315956608557,0.639405454093984,0.5484860667367972,Human,Stability,Stability,44,182.36,100991,0.864,44,798,221,True,1-44,RD23A_HUMAN,median,High,Homo sapiens
RDRP_I33A0_Li_2023,12003,0.5344598446966441,0.3205823102173708,0.16634589103920752,0.15380750768576346,0.32015339872497095,0.2213770868759029,0.45932294624408404,0.5529904842920106,0.5769152800507916,0.1958442325627165,0.435909215853214,0.42384024775483575,0.21298439194854152,0.31906768680807224,0.4771996396521631,0.4154163869844806,Virus,OrganismalFitness,Viral Replication,757,1.52,26589,1.0,757,12003,0,False,1-757,RDRP_I33A0,manual,Medium,Influenza A virus (strain A/Wilson-Smith/1933 H1N1)
REV_HV1H2_Fernandes_2016,2147,0.33948086634638674,0.3297788209507633,0.13626699794812577,0.12539368935815093,0.26166068730627673,0.18257670885947877,0.20731358492806692,0.334953271411282,0.25277211456731674,0.34218498612588377,0.2624517893988876,0.24263996873725532,0.2915785938465189,0.3268792244193718,0.38253766202404665,0.2954677204757442,Virus,OrganismalFitness,Viral replication,116,104.82,15839,0.948,116,2147,0,False,1-116,REV_HV1H2,median,High,Human immunodeficiency virus type 1 group M subtype B (isolate HXB2) (HIV-1)
RFAH_ECOLI_Tsuboyama_2023_2LCL,1326,0.32426140564017614,0.44603376754172946,0.12486202046641116,0.12086256695408158,0.2457245874204928,0.17545586765093898,0.23339716853747733,0.2697472827870858,0.2638942505764452,0.2812359938699128,0.1544444290721867,0.3013518327436941,0.35015872023572286,0.41089901253343697,0.3724020095238424,0.2614722152754407,Prokaryote,Stability,Stability,55,258.65,86049,0.927,55,969,357,True,1-55,RFAH_ECOLI,median,High,Escherichia coli
RL20_AQUAE_Tsuboyama_2023_1GYZ,1461,0.7147482126879098,0.8034095050318163,0.1018512624496409,0.09579088300869151,0.1976421454583324,0.14177208226013813,0.6168647405426004,0.6737232798054544,0.5924957407908524,0.6903052868334613,0.5436730739710889,0.5845119267413228,0.801506662216449,0.7872458059601691,0.7659224423823301,0.5911701017083341,Prokaryote,Stability,Stability,59,1816.95,397758,0.814,59,1121,340,True,1-59,RL20_AQUAE,manual,High,Aquifex aeolicus
RL40A_YEAST_Mavor_2016,1253,0.4669933830002651,0.6156384027949435,0.13390259811768557,0.12362333303142808,0.25752593114911365,0.18171393821664644,0.40805080336687166,0.3814520735097514,0.44064013916635364,0.4485054316815879,0.4822703659658673,0.3471792423543502,0.09433602617584504,0.5817583626281234,0.49475892756740175,0.40817351523033146,Eukaryote,OrganismalFitness,Growth,128,30.52,16228,0.695,128,1253,0,False,2-76,RL40A_YEAST,manual,Medium,Saccharomyces cerevisiae
RL40A_YEAST_Roscoe_2013,1195,0.5431622933683306,0.7103924416304949,0.1349649138231592,0.12529416115209474,0.2602590749752539,0.18359661084720802,0.4573595305940398,0.47371289353093093,0.5094821239325179,0.5123073054295489,0.550424692529278,0.35764024196639116,0.1535242563160986,0.675593610363312,0.5794350710984232,0.44259656594454844,Eukaryote,OrganismalFitness,Growth (essential function),128,30.52,16228,0.695,128,1195,0,False,2-76,RL40A_YEAST,manual,Medium,Saccharomyces cerevisiae
RL40A_YEAST_Roscoe_2014,1380,0.47507309307091333,0.7046948213286599,0.13340356318411556,0.1236927551176158,0.25709631830173135,0.18143298861922352,0.3594266416744038,0.38857850636082786,0.43770278404711177,0.39626628987797063,0.4084640996174117,0.25452818837943914,0.32880550094958755,0.612277577780838,0.5680460426975669,0.39647484238994163,Eukaryote,Activity,E1 reactivity,128,30.52,16228,0.695,128,1380,0,False,2-76,RL40A_YEAST,manual,Medium,Saccharomyces cerevisiae
RNC_ECOLI_Weeks_2023,4277,0.6294854328509742,0.5787580992145155,0.0985005225336807,0.10054352007591899,0.1990440426095997,0.14124629474779948,0.6120199338883305,0.6168989423021464,0.6174429904480032,0.6156158997161856,0.553432690765468,0.5700982692215593,0.385538004754191,0.6179613814421422,0.6046438396540676,0.5836563792524856,Prokaryote,Activity,Fluorescence,226,70.7,66507,0.969,226,4277,0,False,1-226,RNC_ECOLI,median,Medium,Escherichia coli
RPC1_BP434_Tsuboyama_2023_1R69,1459,0.7692659286980088,0.7654206425737352,0.08060532017208695,0.07099252750133067,0.1515978476734176,0.10783912955346535,0.6942314145890773,0.7475205058814096,0.7267753373673986,0.7405811711671795,0.7350769709688614,0.7380490137587087,0.7807996838229703,0.755158857339389,0.7733388746536128,0.7092918681149721,Virus,Stability,Stability,61,9091.45,820224,0.951,61,1124,335,True,1-61,RPC1_BP434,median,High,Enterobacteria phage 434 (Bacteriophage 434)
RPC1_LAMBD_Li_2019_high-expression,351,0.5184582135803878,0.5068681318681318,0.11157293431352476,0.10705353403276063,0.2186264683462854,0.15546260672677173,0.45359752358239797,0.4877263046603696,0.5091786927527908,0.5602268180052464,0.3838011103687133,0.4130207789561953,0.3547744569136278,0.5628677676044588,0.5368535229596593,0.45593798177212685,Virus,Activity,Repressor activity (FACS sorting for expression of GFP reporter),237,121.45,100755,0.886,237,351,0,False,19-77,RPC1_LAMBD,manual,High,Escherichia phage lambda (Bacteriophage lambda)
